iter,timestamp,pressure,velocity,wall_spacing,number_of_layers,objective_raw,objective_for_BO,acquisition,profile_perpendicular,profile_parallel
1,2025-09-04 20:01:41,205.33438059964095,15.200489247829378,0.5020272091924497,2.870557249355905,4.271259875616124,-4.271259875616124,RANDOM,17.416887459807075,21.6881473354232
